"ID_MESA","HAB","INHAB","BL","NU","MAS","CC","Creemos","FPV","PAN_BOL","VV"
"100320207293003914",220,"3",9,11,81,75,18,11,15,200
"100320731780301901",130,"0",5,3,45,45,9,12,11,122
"100320206980254610",220,"9",11,3,78,78,20,17,13,206
"100320309380901713",220,"8",12,12,73,69,11,19,24,196
"100320112000000205",220,"5",18,7,71,83,17,17,7,195
"100320722863205204",220,"14",15,10,64,78,17,13,23,195
"100320205540281609",220,"2",6,8,79,73,19,19,16,206
"100320722340800902",220,"1",15,10,68,69,20,20,18,195
"100320927732593804",220,"5",14,13,71,78,12,15,17,193
"100320723170801518",220,"5",11,17,82,71,19,14,6,192
"100320308830402001",195,"3",15,7,77,58,10,15,13,173
"100320309070700119",129,"4",7,6,49,45,4,13,5,116
"100320722342567704",111,"0",6,4,38,43,6,9,5,101
"100320207290120301",220,"3",16,8,86,67,16,12,15,196
"100320626800006809",220,"3",8,17,76,73,22,12,12,195
"100320207290303302",220,"5",17,10,66,80,19,11,17,193
"100320309660904726",220,"5",11,7,72,78,12,20,20,202
"100320127940010105",220,"10",18,6,89,69,12,12,14,196
"100320722360500212",73,"2",7,5,18,27,5,6,5,61
"100320722340702213",220,"4",11,9,77,75,18,19,11,200
"100320127940012325",220,"11",11,10,82,65,19,16,17,199
"100320722340800822",220,"1",8,13,80,72,20,10,17,199
"100320722341004101",220,"3",12,11,77,78,18,13,11,197
"100320309592570003",220,"0",13,10,81,68,17,14,17,197
"100320724002303708",220,"3",6,10,74,83,16,13,18,204
"100320207290140214",220,"1",11,9,77,68,17,19,19,200
"100320835170000103",157,"7",11,6,49,50,17,7,17,140
"100320515300009406",220,"2",11,7,72,76,20,15,19,202
"100320308210011118",220,"3",8,10,78,70,19,18,17,202
"100320827840000909",220,"9",10,9,79,70,18,22,12,201
"100320127943001708",96,"2",4,3,34,40,7,6,2,89
"100320208202502834",220,"2",8,13,74,80,17,14,14,199
"100320420590013513",220,"4",14,11,79,75,15,14,12,195
"100320309342504404",220,"1",6,7,74,76,23,14,20,207
"100320202400245201",220,"7",13,7,71,78,16,15,20,200
"100320725140600813",220,"19",8,6,74,81,17,21,13,206
"100320203230296905",220,"4",4,14,70,84,20,11,17,202
"110621336142530107",220,"62",17,9,57,81,15,19,22,194
"100320540632539401",220,"3",13,9,71,75,13,25,14,198
"100320722340702009",220,"5",12,12,61,79,19,20,17,196
"100320626803105403",220,"11",9,13,75,64,17,27,15,198
"100320310762503708",220,"7",13,10,63,78,16,18,22,197
"100320309860102109",220,"3",15,7,77,79,14,17,11,198
"100320208200170216",220,"6",10,7,85,73,12,21,12,203
"100320735380000112",220,"5",11,10,74,76,15,18,16,199
"100320309490902704",220,"2",9,13,86,61,23,11,17,198
"100320619530000304",220,"8",15,12,74,72,15,20,12,193
"100320203252581901",220,"2",14,14,63,85,12,16,16,192
"100320308210012204",220,"6",12,13,82,82,14,7,10,195
"100320227740000101",220,"4",20,8,59,75,22,17,19,192
"110628640742611901",220,"0",14,15,72,84,11,10,14,191
"110111036112518901",220,"71",8,9,68,91,12,9,23,203
"100320722342547013",220,"0",4,12,76,76,15,17,20,204
"100320310910150402",179,"0",9,9,60,63,9,14,15,161
"100320205080230707",220,"1",9,10,70,78,14,23,16,201
"100320735383205807",220,"0",13,7,86,66,18,15,15,200
"100320725101600414",220,"5",10,7,88,67,15,15,18,203
"100320207290250402",220,"3",14,6,64,75,22,14,25,200
"100320308210017515",220,"4",12,8,72,84,11,16,17,200
"100320207290120407",220,"2",5,13,83,77,12,15,15,202
"100320723911400709",220,"7",11,11,66,80,19,17,16,198
"100320208170000103",220,"2",15,8,68,73,23,11,22,197
"100320329470140809",220,"5",8,13,83,75,14,12,15,199
"100320420590010709",220,"5",11,8,68,78,22,17,16,201
"100320618830000108",153,"11",8,5,48,64,8,12,8,140
"100320723171802907",220,"2",12,12,71,72,19,19,15,196
"100320207293003410",220,"5",15,13,80,67,9,15,21,192
"100320208200120617",220,"1",7,12,78,72,18,14,19,201
"100320309342504701",220,"2",13,12,72,76,16,16,15,195
"100320229900213102",220,"9",12,10,84,71,19,9,15,198
"100320420590014608",220,"4",10,7,75,79,12,20,17,203
"100320127940051106",220,"12",11,13,73,76,13,17,17,196
"100320207172558202",25,"0",0,2,8,7,2,4,2,23
"100320724950580007",220,"1",9,17,73,71,21,16,13,194
"100320723331300702",37,"0",3,2,10,13,2,5,2,32
"100320200940236402",209,"6",11,8,80,64,20,12,14,190
"100320207290090105",220,"0",12,6,78,74,21,16,13,202
"100320208200260701",220,"3",7,12,59,87,20,24,11,201
"100320309760101125",220,"2",10,7,63,94,17,17,12,203
"100320207290100902",220,"2",8,16,74,73,15,21,13,196
"100320722541102432",220,"6",12,9,82,74,18,9,16,199
"100320830960000101",220,"1",6,14,76,73,21,16,14,200
"100320208200260132",220,"5",12,13,78,78,16,11,12,195
"100320741572554901",23,"0",3,1,9,8,1,1,0,19
"100320831110000101",10,"1",0,0,4,4,0,1,1,10
"100320825263200305",220,"3",7,8,76,75,26,15,13,205
"100320308210021316",220,"2",8,11,70,82,21,14,14,201
"100320309230800127",220,"5",6,16,75,66,24,13,20,198
"100320618820000106",220,"11",15,7,79,69,15,16,19,198
"100320735530000101",220,"6",11,12,71,77,17,19,13,197
"100320722340701329",220,"4",13,11,66,81,15,19,15,196
"100320626800007005",220,"2",11,12,70,76,14,19,18,197
"100320207290200310",220,"1",15,7,80,68,18,20,12,198
"100320723860404201",148,"2",9,4,48,52,10,11,14,135
"100320308210015104",220,"3",10,7,80,87,15,8,13,203
"100320308210018505",220,"1",10,3,91,77,12,14,13,207
"100320516710024602",220,"7",13,12,78,72,22,10,13,195
"100320309280800709",220,"14",9,10,79,78,15,16,13,201
"100320205540281610",49,"1",5,3,12,18,3,6,2,41
"100320113350000103",65,"0",1,5,25,15,7,6,6,59
"100320127943000603",220,"8",14,11,74,74,14,18,15,195
"100320308210021506",220,"1",16,17,70,72,10,20,15,187
"100320207290170801",220,"4",6,9,80,74,15,20,16,205
"100320308382536012",220,"7",9,7,82,76,9,18,19,204
"100320825400001509",220,"9",8,19,76,72,18,15,12,193
"100320722341001607",220,"6",14,12,82,71,14,9,18,194
"100320732780010204",220,"5",10,13,83,72,14,15,13,197
"100320825270000104",151,"3",12,9,52,42,15,5,16,130
"100320722340700726",220,"3",6,6,72,81,17,17,21,208
"100320722551102011",220,"5",7,8,84,71,13,23,14,205
"100320515170007506",220,"2",14,10,69,84,17,13,13,196
"100320203230297604",220,"4",9,21,58,79,19,20,14,190
"100320722341003011",220,"3",9,14,82,61,22,13,19,197
"100320308210014012",220,"6",11,13,74,75,11,15,21,196
"100320421590000202",220,"2",10,8,74,79,15,20,14,202
"100320206980254603",220,"5",10,9,77,71,20,16,17,201
"100320722340600039",220,"7",16,4,87,63,10,19,21,200
"100320722340900710",220,"4",10,13,73,73,16,18,17,197
"111245738002512501",220,"19",11,14,74,73,17,13,18,195
"100320619160000903",220,"14",14,9,88,65,11,19,14,197
"100320309870102202",220,"0",12,10,81,76,17,16,8,198
"100320309590905414",220,"3",16,10,75,71,10,16,22,194
"100320722351104216",220,"4",19,7,74,67,20,17,16,194
"100320309380901706",220,"6",7,13,82,75,21,10,12,200
"100320113610000103",220,"7",19,11,65,80,17,14,14,190
"100320722340501611",220,"8",11,9,69,82,14,21,14,200
"100320204300262104",220,"1",9,12,79,79,8,11,22,199
"100320309740105307",220,"8",13,10,67,74,16,15,25,197
"100320227750000103",220,"2",7,10,76,75,11,18,23,203
"110111041402506404",220,"30",6,14,80,72,18,13,17,200
"100320735840000101",220,"1",10,13,79,80,9,16,13,197
"100320310880150103",220,"2",11,13,80,72,11,15,18,196
"100320309380901711",220,"13",10,15,70,76,13,18,18,195
"100320517850038001",220,"2",10,11,77,75,19,18,10,199
"100320722340100112",220,"5",8,10,79,71,23,15,14,202
"100320724753204104",220,"2",12,7,67,72,22,14,26,201
"100320514943112403",220,"7",15,10,69,81,14,16,15,195
"100320620120002102",220,"18",12,13,78,69,17,15,16,195
"100320308210017210",220,"7",6,10,81,82,13,16,12,204
"100320722650500129",220,"7",15,6,70,75,17,24,13,199
"110111041392518604",220,"47",15,6,78,88,11,12,10,199
"100320308213007205",220,"3",10,14,74,76,13,15,18,196
"100320127942552613",220,"15",16,11,68,83,17,11,14,193
"100320208200050513",220,"4",6,8,94,67,16,14,15,206
"100320722340201909",220,"7",10,8,71,71,19,26,15,202
"100320420590009420",60,"1",4,5,26,14,3,4,4,51
"100320722340100607",220,"5",12,12,68,76,19,16,17,196
"100320207290020421",220,"3",7,13,65,79,15,19,22,200
"100320724420100326",220,"4",8,6,75,83,15,18,15,206
"100320722343203205",220,"3",7,18,74,75,20,15,11,195
"100320208200110210",220,"2",7,8,82,77,9,21,16,205
"100320308210017211",220,"5",6,12,85,76,13,14,14,202
"100320421393103113",220,"3",16,7,70,75,20,19,13,197
"100320735380000119",220,"3",14,11,81,77,15,11,11,195
"100320208200190336",220,"2",12,7,78,74,11,26,12,201
"100320127940022205",220,"7",14,9,75,73,17,17,15,197
"100320207290100710",220,"4",8,11,69,76,20,16,20,201
"100320207290100712",220,"7",9,7,73,82,15,14,20,204
"100320722341003204",220,"6",9,16,81,69,8,21,16,195
"100320208200200240",220,"2",16,16,75,68,15,12,18,188
"100320722340600202",220,"6",10,6,69,80,13,23,19,204
"100320309860102117",220,"3",11,12,78,72,13,16,18,197
"100320208200260612",220,"2",13,17,70,67,19,16,18,190
"100320308210012305",220,"3",8,20,69,71,13,16,23,192
"100320308210017103",220,"3",10,11,70,83,19,16,11,199
"100320308210010922",220,"6",8,11,73,75,14,18,21,201
"100320208200190501",220,"4",10,6,82,72,17,15,18,204
"100320308210020212",220,"4",8,12,78,68,24,14,16,200
"100320516713114205",174,"4",17,10,62,49,12,10,14,147
"100320722541102609",220,"0",17,12,80,66,14,18,13,191
"100320309590905304",220,"5",11,16,70,72,19,16,16,193
"100320308210018713",220,"6",5,14,69,79,24,14,15,201
"100320722341106314",188,"0",9,8,65,65,16,14,11,171
"100320722340100206",220,"8",10,9,73,73,22,19,14,201
"100320942772596301",129,"0",2,4,48,51,7,11,6,123
"100320205852534103",220,"0",10,12,83,65,17,13,20,198
"110341836192612308",220,"4",13,13,74,71,14,14,21,194
"100320722340200914",220,"3",9,10,67,77,22,23,12,201
"100320514943111308",220,"3",4,9,65,75,21,29,17,207
"100320308210011417",220,"7",7,6,85,71,20,13,18,207
"100320310502503015",220,"3",17,14,77,63,15,17,17,189
"100320208200150107",220,"2",9,11,78,70,19,18,15,200
"100320722340702403",220,"4",9,6,71,85,7,27,15,205
"100320207290210902",220,"4",5,9,84,73,16,15,18,206
"100320208200210202",220,"1",13,10,73,68,16,21,19,197
"100320308210013217",220,"6",11,13,68,87,14,16,11,196
"100320724901200004",220,"8",11,10,82,74,21,13,9,199
"100320207290060814",220,"3",12,9,77,58,25,18,21,199
"100320739710000107",220,"2",8,13,87,68,17,12,15,199
"100320827840000306",220,"14",13,11,82,58,14,27,15,196
"100320329450110503",220,"5",6,7,71,88,18,14,16,207
"100320927733200101",220,"0",8,10,83,76,16,13,14,202
"100320205510281313",220,"5",10,6,79,66,21,18,20,204
"100320514940002701",220,"3",11,8,65,77,23,16,20,201
"100320722340700302",220,"4",10,12,70,80,15,19,14,198
"100320205210231607",220,"2",8,10,72,86,20,12,12,202
"100320517782549202",220,"0",9,16,84,67,18,7,19,195
"100320735380000505",220,"0",14,11,61,75,23,20,16,195
"100320203570292003",220,"2",12,7,69,89,14,12,17,201
"100320207292505208",220,"5",8,13,70,81,21,15,12,199
"100320722340500602",220,"5",14,15,69,76,14,18,14,191
"100320328030120301",220,"1",11,8,80,71,18,23,9,201
"100320722340702504",220,"7",6,10,79,76,15,16,18,204
"100320308210020410",220,"3",11,13,80,67,17,15,17,196
"110443937832510812",220,"2",11,9,74,68,23,16,19,200
"100320208200120103",220,"3",10,10,74,75,16,24,11,200
"100320207292534218",220,"1",16,8,91,59,14,18,14,196
"100320724002555707",220,"8",10,13,78,65,13,19,22,197
"100320207292559505",30,"0",0,4,6,10,2,5,3,26
"100320308210012522",220,"2",7,9,65,83,23,17,16,204
"100320723690401804",174,"6",11,11,55,65,14,10,8,152
"100320329470140810",220,"5",8,11,81,77,15,15,13,201
"110341843862609805",172,"0",8,10,52,63,15,11,13,154
"100320207290060808",220,"4",9,11,77,77,13,20,13,200
"100320722340801801",220,"7",13,8,69,82,10,14,24,199
"100320207290280520",220,"3",6,9,77,76,20,14,18,205
"100320308210017923",220,"2",9,10,81,78,16,16,10,201
"100320722342565722",220,"4",13,17,68,74,20,15,13,190
"100320203570292001",220,"8",11,8,82,70,12,17,20,201
"100320722351102726",165,"6",5,12,55,58,13,11,11,148
"100320723060800301",220,"3",9,6,79,75,20,19,12,205
"100320531560055901",220,"10",7,10,66,83,19,19,16,203
"100320516710024801",220,"10",15,8,69,71,19,16,22,197
"100320201350242602",114,"0",4,7,36,43,8,9,7,103
"100320308210016805",220,"9",8,9,81,74,17,20,11,203
"100320309730100636",220,"6",13,14,79,71,16,14,13,193
"100320516440021701",220,"18",15,6,58,84,17,22,18,199
"100320309310800901",220,"10",9,9,84,74,14,14,16,202
"100320308210015113",220,"9",7,8,78,79,17,20,11,205
"100320139050000101",85,"0",4,3,33,28,5,8,4,78
"100320330190123806",220,"2",10,14,67,73,16,21,19,196
"100320207290120109",220,"3",10,10,59,84,18,18,21,200
"100320208200260109",220,"2",10,12,74,81,16,12,15,198
"100320206990256004",220,"3",13,6,83,74,16,9,19,201
"100320309600904025",220,"3",13,11,79,62,21,19,15,196
"100320310570123511",220,"4",12,12,61,87,11,21,16,196
"100320127940011514",220,"3",9,8,89,67,15,13,19,203
"100320728710405701",173,"2",10,11,56,54,13,11,18,152
"100320531480054801",112,"0",3,2,47,33,5,10,12,107
"100320208200040240",220,"3",11,13,75,66,19,16,20,196
"100320207290250107",220,"5",8,13,75,78,16,14,16,199
"100320722980401506",220,"6",10,6,81,71,15,19,18,204
"100320420590010802",220,"3",12,15,62,90,8,15,18,193
"100320309390901804",220,"8",7,7,75,81,14,19,17,206
"110111036112517202",220,"45",12,10,65,87,17,18,11,198
"100320619490001707",220,"17",10,22,73,67,17,16,15,188
"100320308870500512",220,"5",11,8,68,85,15,16,17,201
"100320420590012402",220,"4",6,8,78,81,17,13,17,206
"100320722340900906",220,"8",10,14,68,85,13,11,19,196
"100320207292548018",220,"3",8,13,76,76,13,18,16,199
"100320207290200403",220,"1",9,8,73,76,22,17,15,203
"100320722340600310",220,"8",9,9,62,80,20,20,20,202
"100320722343202604",220,"3",7,15,76,68,20,16,18,198
"100320724512102315",220,"8",9,9,72,77,13,21,19,202
"100320619820000701",220,"4",4,14,70,79,19,17,17,202
"100320208200230217",220,"2",13,10,67,83,12,16,19,197
"100320830970000102",103,"0",5,5,33,39,3,6,12,93
"110111041312517909",220,"55",9,17,84,64,17,11,18,194
"100320204720265405",222,"0",16,10,66,76,17,21,16,196
"100320311080160902",220,"0",7,8,70,87,16,10,22,205
"100320202910248001",220,"8",4,24,61,81,13,18,19,192
"100320207293003906",220,"4",8,12,74,70,20,18,18,200
"100320208200250123",220,"3",9,17,67,80,16,11,20,194
"100320205210231616",220,"1",9,10,78,66,13,23,21,201
"100320722341104701",220,"3",8,8,79,83,12,15,15,204
"100320208200230227",220,"2",13,11,69,86,12,15,14,196
"100320309730100604",220,"5",9,13,75,80,19,7,17,198
"100320208203004910",220,"4",11,2,80,80,14,11,22,207
"100320725181700020",220,"4",13,5,73,70,20,21,18,202
"100320911610005001",220,"1",11,6,82,78,18,15,10,203
"100320207290040309",220,"3",8,13,71,84,8,20,16,199
"100320516120018301",220,"10",14,10,76,76,14,12,18,196
"100320825263200701",220,"6",4,14,76,83,15,14,14,202
"100320827840000704",220,"11",11,11,82,68,15,19,14,198
"100320208202502825",220,"0",9,13,73,77,14,16,18,198
"100320514943110205",220,"2",6,9,85,69,23,10,18,205
"100320723200801826",220,"4",7,10,62,88,17,22,14,203
"100320208200240421",220,"2",15,10,86,57,13,16,23,195
"100320308210010505",220,"6",12,7,79,76,15,13,18,201
"100320309592570102",140,"0",7,13,58,34,12,5,11,120
"100320722341002905",220,"4",14,5,59,86,17,17,22,201
"100320724422104512",220,"1",14,7,76,79,11,13,20,199
"100320722340302819",220,"0",11,8,94,72,9,14,12,201
"100320831060000101",235,"11",14,7,78,79,26,16,15,214
"100320626800008507",220,"4",9,9,72,75,16,23,16,202
"100320207290040705",220,"2",12,11,78,66,18,24,11,197
"100320516713113903",220,"5",6,8,73,82,14,20,17,206
"100320632900000101",220,"4",15,13,79,67,11,19,16,192
"100320722341105110",220,"5",12,5,75,72,19,16,21,203
"100320515770014502",220,"27",5,11,72,80,16,15,21,204
"100320309452590704",220,"0",9,11,80,77,13,8,22,200
"100320208200040309",220,"4",7,10,78,75,19,20,11,203
"100320127943001003",220,"3",11,13,85,62,16,16,17,196
"100320723980401505",220,"6",9,12,71,78,19,13,18,199
"100320722340300809",220,"5",21,12,74,71,16,14,12,187
"100320516710024608",220,"5",10,4,80,77,15,20,14,206
"100320140122532701",112,"0",5,3,38,37,10,10,9,104
"100320227670291266",220,"4",9,10,82,75,14,15,15,201
"100320722341000714",220,"1",16,13,66,78,16,16,15,191
"100320626800000508",220,"10",6,13,87,76,14,11,13,201
"100320309470902604",220,"10",16,13,65,78,14,17,17,191
"100320722340600024",220,"5",14,15,71,66,20,18,16,191
"100320722503204303",220,"3",4,12,79,84,18,15,8,204
"100320722341004109",220,"2",9,6,73,79,21,16,16,205
"100320207290260202",220,"3",12,11,65,79,20,18,15,197
"100320309730100623",220,"4",14,12,68,71,16,19,20,194
"100320722652500017",220,"10",14,9,66,87,13,19,12,197
"100320308212592922",220,"2",6,8,84,67,21,19,15,206
"100320825400001711",220,"5",10,10,63,85,13,17,22,200
"100320207290290104",220,"6",9,15,67,80,16,17,16,196
"100320420843102708",220,"1",3,10,71,81,19,13,23,207
"100320420590011701",220,"0",12,7,67,75,15,15,29,201
"100320229980213602",68,"2",3,4,22,25,4,6,4,61
"100320722863205206",201,"12",19,10,66,64,10,15,17,172
"100320308210020722",60,"0",4,3,17,27,4,3,2,53
"100320722340800107",220,"2",10,21,77,63,18,12,19,189
"100320722340000527",220,"7",10,6,82,75,17,13,17,204
"100320308212588302",49,"0",3,3,14,14,8,5,2,43
"110111036112516404",220,"36",12,8,63,89,13,15,20,200
"100320722502541405",220,"0",10,17,70,76,18,17,12,193
"100320207290240617",220,"2",11,9,90,70,19,13,8,200
"100320517800037303",220,"2",11,5,68,78,19,22,17,204
"100320208200210529",220,"4",9,8,80,73,18,17,15,203
"100320208200240314",220,"4",10,13,81,74,23,12,7,197
"100320207290190235",220,"5",13,12,67,82,12,21,13,195
"100320726980550912",136,"6",6,7,55,44,10,1,13,123
"100320722351100008",220,"6",10,14,79,70,17,18,12,196
"100320207290180404",160,"1",9,10,53,56,13,10,9,141
"100320723200801824",220,"4",4,12,81,77,19,12,15,204
"100320207290050540",220,"8",20,8,69,76,13,15,19,192
"100320420590014313",220,"2",12,10,72,85,10,15,16,198
"100320208200210114",220,"3",12,13,63,79,18,16,19,195
"100320208200080407",220,"4",9,18,85,76,11,9,12,193
"100320722652500002",220,"4",6,16,86,66,20,16,10,198
"100320309620904203",220,"4",12,14,71,77,13,16,17,194
"100320728561104001",220,"0",9,10,79,71,16,15,20,201
"100320310422593202",220,"4",13,10,83,79,11,10,14,197
"100320930680000101",53,"0",3,4,14,22,5,3,2,46
"100320420590010205",220,"1",7,11,76,77,18,14,17,202
"100320420590012806",220,"3",8,6,66,84,20,15,21,206
"100320739710000104",220,"1",8,12,80,76,17,17,10,200
"100320207290303203",220,"6",6,11,93,69,14,15,12,203
"100320516420021505",220,"15",9,12,82,71,15,17,14,199
"100320626800008923",220,"3",14,13,62,85,15,11,20,193
"100320310000103308",118,"1",10,3,33,43,7,12,10,105
"100320207292559601",220,"0",13,11,81,67,18,17,13,196
"100320730580700902",220,"0",14,9,78,65,19,13,22,197
"100320309750101034",220,"2",10,9,91,72,12,15,11,201
"100320309730100615",220,"6",13,12,76,63,22,24,10,195
"100320308210014516",220,"6",10,13,76,73,13,14,21,197
"100320203550295701",220,"3",10,10,88,67,14,14,17,200
"100320208202504306",220,"3",17,3,74,88,9,10,19,200
"100320722340302302",220,"7",10,13,66,84,13,12,22,197
"100320127942552604",220,"5",7,4,76,86,21,14,12,209
"100320310320122205",220,"4",15,17,64,75,19,14,16,188
"100320619490002303",220,"2",8,18,80,76,17,11,10,194
"100320233110000101",220,"5",9,8,72,77,23,15,16,203
"100320207290303404",220,"2",9,11,90,65,19,18,8,200
"100320933000000201",109,"1",6,3,45,32,5,5,13,100
"100320619160000907",220,"10",10,12,79,73,18,15,13,198
"100320722340500113",220,"5",15,10,63,93,13,15,11,195
"100320516430048901",194,"10",9,10,69,57,15,15,19,175
"100320308210020617",161,"2",6,9,59,53,12,12,10,146
"100320208200050205",220,"2",9,13,69,74,21,19,15,198
"100320722340202210",220,"2",12,11,79,66,20,17,15,197
"100320724782001305",220,"1",8,11,75,73,22,16,15,201
"100320722340800826",83,"2",5,3,27,32,8,3,5,75
"100320527420049103",231,"24",12,13,77,72,24,25,8,206
"100320724782001022",220,"2",7,9,80,83,18,12,11,204
"100320420590007909",220,"1",19,5,68,82,13,18,15,196
"100320722342544301",220,"0",10,6,71,86,19,14,14,204
"110671736182507628",220,"49",12,10,80,75,7,17,19,198
"100320208203004621",60,"1",3,3,20,23,1,7,3,54
"100320825490000101",220,"11",21,10,76,64,22,11,16,189
"100320532850000103",220,"6",6,16,89,70,11,12,16,198
"100320421540000201",220,"2",8,14,84,62,14,19,19,198
"100320207290280501",220,"1",13,8,77,74,18,11,19,199
"100320825260004004",220,"2",7,9,78,88,12,9,17,204
"100320722340002607",220,"4",9,3,85,80,16,14,13,208
"100320722340702111",220,"7",8,18,76,75,14,15,14,194
"100320208200260110",220,"2",11,8,89,67,17,8,20,201
"100320626800008903",220,"5",7,8,89,73,12,10,21,205
"100320722351100124",220,"5",9,14,80,62,17,20,18,197
"110341836192612313",220,"1",9,10,76,71,15,19,20,201
"100320722542541011",220,"0",9,20,79,70,15,12,15,191
"100320420590012906",220,"3",16,9,83,69,18,14,11,195
"100320722340202212",220,"5",13,9,81,66,15,22,14,198
"100320722341003916",220,"3",15,9,88,56,16,17,19,196
"100320723432200603",220,"7",12,12,74,75,18,15,14,196
"100320723980401510",220,"7",9,10,63,91,19,9,19,201
"100320207292505409",109,"0",4,5,37,39,8,8,8,100
"100320207292548003",220,"3",14,12,72,82,14,9,17,194
"100320207290280513",220,"3",11,11,70,71,20,21,16,198
"100320309260800503",220,"10",9,4,75,81,18,20,13,207
"100320208200050217",220,"0",12,4,73,78,19,20,14,204
"100320733211103707",220,"1",12,12,78,62,18,16,22,196
"100320626803106101",220,"8",9,5,88,57,20,22,19,206
"100320722900400301",220,"11",7,15,77,87,13,12,9,198
"100320207290250414",220,"5",10,10,85,66,12,21,16,200
"100320309860102112",220,"6",10,12,80,79,11,9,19,198
"100320626800009502",220,"2",13,20,82,61,17,13,14,187
"100320207290050626",220,"3",13,10,74,82,15,15,11,197
"100320722860400023",220,"1",7,12,73,75,17,22,14,201
"100320420590013103",220,"4",13,12,73,65,22,14,21,195
"100320619930000503",220,"4",11,12,71,71,17,17,21,197
"100320619490001706",220,"13",12,14,71,71,14,22,16,194
"100320420590012303",220,"4",7,13,76,83,14,11,16,200
"100320308210013223",220,"6",11,14,77,75,17,19,7,195
"100320626800009824",220,"9",13,10,70,79,9,16,23,197
"100320308210017805",220,"6",15,10,73,82,19,13,8,195
"100320208202503803",220,"8",13,9,70,78,20,21,9,198
"100320340282535603",196,"0",10,15,62,74,9,16,10,171
"100320722340401019",220,"10",12,9,75,73,18,18,15,199
"100320309710104619",220,"7",9,11,72,77,12,22,17,200
"100320205080230706",220,"0",12,6,76,74,20,12,20,202
"100320205332573703",220,"1",10,14,70,75,17,19,15,196
"100320619300000802",220,"7",11,9,74,77,24,13,12,200
"100320722340702718",220,"4",9,9,77,72,24,13,16,202
"100320207290100604",220,"3",10,13,63,72,22,16,24,197
"100320739310000101",220,"0",19,10,70,77,18,13,13,191
"100320515353112802",220,"8",9,12,70,87,19,11,12,199
"100320207290010307",220,"3",10,12,81,68,10,15,24,198
"100320518410044306",220,"29",10,10,74,75,15,17,19,200
"100320114200000101",166,"11",9,7,65,48,10,13,14,150
"100320725181700103",220,"6",7,13,67,72,22,19,20,200
"100320514940048309",50,"3",2,3,20,16,5,2,2,45
"100320207290040122",220,"2",4,7,81,85,13,15,15,209
"100320735550000101",14,"0",2,2,8,1,0,0,1,10
"100320825260004009",220,"2",15,6,72,76,21,16,14,199
"100320722341104910",220,"3",12,9,80,66,18,18,17,199
"100320207290040710",220,"6",8,9,74,88,16,8,17,203
"100320722910400401",47,"0",3,0,21,13,5,0,5,44
"100320207290110406",220,"5",13,8,82,74,16,14,13,199
"100320127942552607",220,"7",17,15,67,82,13,17,9,188
"100320722340100502",220,"6",10,9,74,70,24,19,14,201
"100320207292504406",220,"3",10,8,89,77,10,12,14,202
"100320514940002702",220,"4",8,10,79,66,21,17,19,202
"100320208200040412",220,"3",9,10,66,84,18,16,17,201
"100320309230800104",220,"8",14,7,67,80,18,16,18,199
"100320205662579001",220,"5",7,5,90,78,9,14,17,208
"100320722340600306",220,"9",15,10,74,74,21,14,12,195
"100320722340200805",220,"7",12,11,72,81,20,12,12,197
"100320722342542204",220,"1",6,9,76,81,21,8,19,205
"100320208200010115",220,"1",16,15,75,63,11,19,21,189
"100320827840000907",220,"3",18,10,77,66,19,18,12,192
"100320722340201502",220,"5",8,9,70,87,17,14,15,203
"100320724592103115",220,"8",8,11,67,77,17,21,19,201
"100320722340600406",220,"4",12,13,79,71,15,18,12,195
"100320207292505109",220,"3",11,11,65,91,11,15,16,198
"100320208200140339",220,"8",10,11,83,65,21,13,17,199
"100320207290090201",220,"4",11,8,77,79,20,11,14,201
"100320309342503909",220,"6",16,9,82,70,18,9,16,195
"100320202010232302",220,"4",10,8,76,80,14,18,14,202
"100320329440104206",77,"0",3,7,23,21,8,12,3,67
"100320207120255802",220,"6",10,12,70,81,14,19,14,198
"100320723370200108",220,"7",16,3,71,74,20,18,18,201
"100320229960213801",221,"2",14,9,72,73,21,17,15,198
"100320234700000102",23,"0",2,3,9,3,3,1,2,18
"100320830690000101",220,"3",14,10,69,73,18,15,21,196
"100320127940053408",220,"5",16,6,83,73,13,15,14,198
"100320208203005002",220,"3",7,12,70,75,18,21,17,201
"100320518570046301",96,"0",1,3,36,37,7,8,4,92
"100320632880000103",33,"0",1,1,18,9,3,1,0,31
"100320207290300123",220,"1",9,7,73,79,22,14,16,204
"100320207290090205",220,"3",8,14,62,87,19,9,21,198
"100320825400001410",220,"7",12,10,73,75,16,17,17,198
"100320514942504010",220,"5",7,7,77,84,14,19,12,206
"100320208200080307",220,"3",11,7,71,75,21,24,11,202
"100320722542541014",43,"0",3,2,13,12,4,5,4,38
"100320724420100014",196,"5",5,7,64,65,17,23,15,184
"100320722340702701",220,"3",8,14,70,75,23,15,15,198
"100320207290302005",220,"1",5,16,81,68,15,18,17,199
"100320722503204306",220,"7",14,15,68,74,16,15,18,191
"100320420592562808",220,"3",10,12,60,82,19,19,18,198
"100320630480002301",170,"8",9,9,60,53,12,17,10,152
"100320206982534004",79,"0",1,5,30,26,3,9,5,73
"110111236132506602",220,"57",5,7,89,80,20,11,8,208
"100320722340101409",220,"5",4,14,96,58,10,23,15,202
"100320208202533606",220,"0",16,4,71,77,19,17,16,200
"100320232282583101",114,"1",6,3,42,42,10,7,4,105
"100320735410000101",220,"0",7,10,80,63,24,17,19,203
