"ID_MESA","HAB","INHAB","VV","BL","NU","MAS","CC","Creemos","FPV","PAN_BOL"
"100320208200010223",220,"5",198,16,11,61,61,20,12,17
"100320207292572904",32,"0",29,1,2,11,9,1,1,4
"100320722340401022",220,"3",198,8,10,71,73,10,13,13
"100320207292559805",220,"0",198,11,10,62,70,15,15,15
"100320722342542607",220,"1",198,11,13,68,59,12,13,22
"100320309420902106",220,"7",198,6,11,63,67,11,18,22
"100320208200220114",220,"1",198,5,10,66,73,19,11,14
"100320112640000101",220,"11",198,9,10,68,69,17,14,11
"100320722342566910",220,"4",198,10,14,61,67,14,16,16
"100320825403201705",220,"2",198,6,16,66,68,15,14,13
"100320203830278202",220,"2",198,9,8,76,64,12,13,16
"100320308210021207",220,"1",198,14,7,62,73,17,12,13
"100320825260001115",220,"1",198,4,10,81,60,17,14,12
"100320731920601812",220,"5",198,12,16,55,72,18,12,13
"100320308210018718",220,"5",198,3,9,68,70,18,20,10
"100320825400000809",171,"10",154,5,8,48,56,15,12,10
"100320420593103209",220,"2",198,6,11,72,62,15,15,17
"100320309730100907",220,"2",198,11,10,65,64,22,15,11
"100320722340500010",220,"10",198,7,11,77,66,8,11,18
"100320421270000202",220,"4",198,10,13,69,67,11,15,13
"100320722340300901",220,"0",198,13,14,53,72,18,17,11
"100320517850038002",35,"0",32,0,4,12,14,1,1,0
"100320207290110304",220,"1",198,8,8,68,68,21,15,10
"100320722341000112",220,"2",198,8,8,72,67,15,19,9
"100320825260001111",220,"6",198,12,10,74,70,12,11,9
"100320911300002702",220,"7",198,8,8,69,66,19,13,15
"100320236340000103",168,"1",151,10,10,50,42,19,6,14
"100320206432577001",220,"2",198,8,7,64,64,21,16,18
"110443737802510514",125,"9",112,7,9,33,45,13,2,3
"100320515890016001",220,"1",198,6,10,61,84,15,8,14
"100320620520001901",119,"7",107,4,5,42,33,7,8,8
"100320420590012811",220,"2",198,6,8,79,64,17,15,9
"100320208200010228",220,"3",198,11,8,60,66,21,11,21
"100320333970161102",220,"1",198,10,20,65,61,11,14,17
"100320207290070108",220,"1",198,13,3,69,71,17,13,12
"100320330200123904",220,"0",198,10,9,67,66,16,16,14
"100320420590014318",220,"2",198,9,11,74,66,15,11,12
"100320722351102707",220,"5",198,4,14,69,63,18,16,14
"100320308210023006",220,"0",198,14,2,67,62,17,18,18
"100320825400000807",220,"22",198,8,9,60,78,17,14,12
"100320825590000304",220,"10",198,9,10,69,67,22,13,8
"100320308210021309",220,"7",198,7,9,75,66,13,16,12
"100320722340201412",220,"5",198,10,8,66,69,12,17,16
"100320208200220225",220,"2",198,10,8,65,73,11,14,17
"100320631770000403",220,"1",198,8,6,60,84,13,15,12
"100320208200240519",220,"0",198,11,9,60,80,9,13,16
"100320127943000601",220,"7",198,8,12,65,64,15,13,21
"100320825550000207",220,"8",198,5,7,66,72,17,15,16
"100320308840500113",220,"4",198,6,10,57,77,15,13,20
"100320308213007902",220,"2",198,12,3,69,72,14,11,17
"100320722551104113",220,"1",198,7,8,66,71,13,15,18
"100320722340600519",220,"9",198,7,11,73,52,22,17,16
"100320127940040304",220,"12",198,10,6,70,72,13,14,13
"100320724672000035",220,"0",198,9,14,54,70,18,21,12
"100320826500000106",113,"4",102,8,5,32,34,8,6,9
"100320722342566309",220,"7",198,11,7,68,76,8,18,10
"100320619560000709",220,"6",198,13,7,71,61,15,18,13
"100320207290270101",220,"3",198,9,13,75,70,10,14,7
"100320420592503105",220,"3",198,13,15,60,69,15,14,12
"100320422230000202",22,"0",20,1,0,8,7,1,3,0
"110443837812510629",220,"10",198,8,6,62,73,19,22,8
"100320309090700216",220,"1",198,10,11,58,72,17,15,15
"100320825260002611",220,"3",198,15,12,60,69,15,18,9
"100320208200040252",104,"2",94,4,8,25,26,11,9,11
"100320206630231203",220,"5",198,11,11,73,65,15,11,12
"100320208200120331",220,"0",198,12,10,64,78,12,11,11
"100320207290260203",220,"6",198,10,8,59,64,24,16,17
"100320420590010802",220,"3",198,11,14,55,77,17,16,8
"100320722860400019",220,"3",198,11,13,77,59,15,12,11
"100320309230800117",220,"6",198,7,8,73,67,15,14,14
"100320308210012103",220,"2",198,7,15,65,71,19,9,12
"100320722340700602",220,"9",198,9,24,62,60,13,14,16
"100320203610297702",220,"3",198,10,10,74,66,16,15,7
"100320207290300118",220,"2",198,11,5,65,70,19,8,20
"100320722342542102",220,"0",198,8,15,74,67,13,10,11
"100320208200220218",220,"2",198,9,8,71,68,14,13,15
"100320825400002208",220,"0",198,7,10,69,62,19,10,21
"100320724672000023",220,"3",198,3,11,81,60,14,12,17
"100320338640000104",123,"0",111,5,6,42,31,10,6,11
"100320309710104702",220,"2",198,9,8,61,83,12,16,9
"100320207293003804",220,"0",198,13,13,56,66,21,15,14
"100320724672000011",220,"3",198,8,14,58,69,15,13,21
"100320206300254110",220,"3",198,3,12,71,69,14,10,19
"100320309660904718",220,"7",198,15,7,61,64,13,22,16
"110671536162507001",220,"73",198,19,9,74,50,16,18,12
"100320308210020704",220,"4",198,9,12,66,68,11,19,13
"100320722340501620",233,"12",210,6,7,57,85,14,14,27
"100320207290140525",220,"3",198,9,5,69,67,17,18,13
"100320722340500407",220,"5",198,8,10,67,70,12,14,17
"100320722340602019",220,"6",198,8,7,72,68,9,12,22
"100320722521101703",220,"4",198,12,9,71,65,13,15,13
"100320208200240511",220,"0",198,10,7,64,70,17,10,20
"100320531540056301",220,"9",198,5,8,54,84,17,14,16
"100320308212589202",114,"0",103,5,8,35,33,6,10,6
"100320526640019102",83,"4",75,6,3,22,33,4,4,3
"100320722340502104",220,"9",198,8,8,73,65,12,15,17
"100320205332573706",220,"0",198,8,11,74,59,13,17,16
"100320927732503301",220,"5",198,13,7,58,72,17,13,18
"100320309160700901",220,"4",198,12,9,72,59,18,16,12
"100320722340202011",172,"4",155,12,6,56,47,15,11,8
"100320207290290405",220,"4",198,8,5,80,61,16,13,15
"100320207290040802",220,"4",198,9,7,71,65,15,15,16
"100320722341000107",220,"5",198,11,8,66,76,13,12,12
"100320127940040306",220,"3",198,9,6,65,72,13,17,16
"100320309520903123",220,"1",198,9,7,68,64,17,7,26
"100320309230800109",220,"12",198,13,9,62,75,10,13,16
"100320208200240309",220,"0",198,11,12,69,64,16,10,16
"100320724752000712",220,"3",198,8,7,71,70,12,14,16
"100320208200240143",220,"0",198,10,15,51,70,21,18,13
"100320207290020112",220,"7",198,7,14,76,66,16,8,11
"100320534760000102",220,"16",198,9,7,64,83,14,13,8
"100320308210024601",220,"1",198,7,12,82,53,17,16,11
"110671636172507504",220,"40",198,11,10,74,69,11,13,10
"100320518413113404",220,"19",198,6,7,72,75,9,11,18
"100320308210022104",220,"1",198,11,11,73,69,12,12,10
"100320724422105023",220,"6",198,5,10,62,72,11,25,13
"100320722340600028",220,"5",198,3,10,67,65,16,15,22
"100320207290101011",220,"2",198,6,10,69,74,11,11,17
"100320722340802302",220,"1",198,9,8,61,65,17,16,22
"100320420590010307",220,"3",198,4,13,68,57,17,19,20
"100320309450902417",220,"6",198,10,12,69,63,12,16,16
"100320207290020434",220,"4",198,14,9,69,66,19,10,11
"100320134330000101",208,"9",187,9,13,59,56,24,14,12
"100320207290050507",220,"5",198,8,3,75,58,19,16,19
"100320722340401905",220,"11",198,12,12,61,75,17,15,6
"100320207290140506",220,"3",198,7,10,54,76,16,19,16
"100320308430301102",220,"6",198,9,7,65,72,15,20,10
"110672737702618625",220,"29",198,10,6,66,74,19,10,13
"100320927733200206",220,"3",198,7,11,65,60,14,15,26
"100320420590013703",220,"9",198,10,12,64,72,18,10,12
"100320735380000710",220,"0",198,7,17,63,66,19,11,15
"100320308382536002",220,"8",198,7,8,69,60,17,16,21
"100320420593101402",220,"2",198,9,15,65,64,15,15,15
"100320735840000101",220,"1",198,9,12,71,68,13,14,11
"100320517780057408",220,"7",198,16,5,61,71,12,14,19
"100320203950279401",220,"1",198,8,10,66,73,13,15,13
"100320723911401103",220,"5",198,16,9,65,75,12,11,10
"100320127942552607",220,"7",198,16,13,61,62,23,14,9
"100320935300000101",206,"0",185,9,5,55,59,17,22,18
"100320308210020002",220,"6",198,14,9,72,69,14,9,11
"100320722341000109",220,"3",198,7,9,68,62,18,15,19
"100320724422101003",220,"2",198,10,11,69,53,21,15,19
"100320540792548501",53,"0",48,3,2,16,19,2,2,4
"100320336580000104",220,"1",198,11,8,79,58,18,10,14
"100320724162301703",150,"3",135,4,4,51,53,8,8,7
"100320308210016818",220,"5",198,9,6,73,69,12,17,12
"100320127940021620",220,"2",198,7,14,72,69,14,13,9
"100320201132576101",220,"1",198,10,8,71,63,21,12,13
"100320722341001219",220,"7",198,11,17,67,66,12,14,11
"100320722340500810",220,"10",198,10,10,72,63,19,10,14
"110672937722509716",220,"27",198,10,10,67,63,13,16,19
"100320725140600809",220,"19",198,13,4,76,68,9,13,15
"110112137622508709",61,"42",55,2,2,19,23,1,4,4
"100320724911200102",142,"7",128,6,10,36,41,12,15,8
"100320208200210206",220,"2",198,7,12,64,68,10,20,17
"100320308210013308",220,"7",198,9,12,64,71,15,17,10
"100320207290120232",220,"0",198,8,7,64,62,22,17,18
"100320517170030001",220,"5",198,11,5,58,82,16,9,17
"100320420710000201",220,"5",198,13,9,81,59,13,13,10
"100320309590905319",220,"3",198,13,4,67,73,15,11,15
"100320308210020305",220,"6",198,11,12,61,69,10,14,21
"100320927732504011",220,"0",198,9,9,76,55,18,18,13
"111245738002512512",220,"13",198,9,16,73,60,17,9,14
"100320309710104729",220,"5",198,5,9,68,63,18,20,15
"100320722341109403",220,"0",198,6,7,74,74,7,18,12
"100320227770000101",220,"1",198,6,3,70,73,11,18,17
"100320207470000203",220,"1",198,10,5,59,71,19,17,17
"100320112800000101",220,"1",198,10,8,65,78,14,12,11
"100320722340702407",220,"9",198,16,13,62,67,15,15,10
"100320516550022905",131,"8",118,7,5,39,45,10,9,3
"100320330090301002",220,"6",198,14,8,64,74,7,10,21
"100320202970249406",194,"5",175,10,6,52,51,18,20,18
"100320722341002604",220,"4",198,10,14,67,58,22,15,12
"100320340782548401",220,"1",198,9,8,61,79,16,16,9
"100320127940012319",220,"6",198,12,12,64,67,15,6,22
"100320938860000101",221,"0",199,11,4,72,61,14,17,20
"100320309710105107",220,"0",198,11,12,75,66,10,11,13
"100320420593100204",220,"3",198,12,8,71,68,9,13,17
"100320207290040104",220,"3",198,7,14,66,70,11,18,12
"100320420592503601",220,"4",198,10,9,80,68,15,8,8
"100320309342504506",220,"3",198,15,10,64,60,18,14,17
"100320308210019127",220,"1",198,10,11,63,65,16,16,17
"100320724422104413",220,"6",198,15,7,59,77,10,12,18
"100320308210010907",220,"2",198,8,12,75,66,11,12,14
"100320202190232803",127,"6",114,6,1,41,48,3,7,8
"100320723960404604",220,"3",198,6,16,71,58,16,13,18
"100320207293003605",220,"5",198,6,3,66,76,15,14,18
"100320113140000107",220,"13",198,8,5,81,64,19,10,11
"100320208200070108",220,"0",198,10,12,63,75,17,13,8
"100320635060000202",55,"1",50,5,0,15,21,2,3,4
"100320207290200509",225,"6",202,16,14,64,60,19,15,14
"100320207290080804",220,"2",198,9,10,67,64,17,18,13
"100320208200100207",220,"2",198,5,13,72,62,15,15,16
"100320515300009505",220,"5",198,8,14,70,69,11,14,12
"100320207290080222",220,"5",198,11,7,68,72,11,13,16
"100320722340300805",220,"9",198,10,11,66,69,10,23,9
"100320420593101806",184,"3",166,5,9,63,49,18,15,7
"100320722340000519",220,"3",198,9,10,67,73,15,11,13
"100320723480201016",220,"9",198,13,13,67,62,18,9,16
"100320207292504604",220,"5",198,10,9,81,65,11,10,12
"110341836192507803",220,"28",198,7,13,69,65,12,17,15
"100320208203004104",220,"1",198,11,12,63,66,14,16,16
"100320420590010720",137,"7",123,5,3,44,43,7,10,11
"100320722340100603",220,"8",198,15,7,67,66,15,16,12
"100320735890000101",139,"2",125,10,5,47,34,10,13,6
"100320207220254802",220,"1",198,3,10,67,75,13,12,18
"100320722983204802",220,"5",198,14,12,58,67,16,18,13
"100320308210013307",220,"4",198,11,12,59,68,10,15,23
"100320420750014703",220,"2",198,14,13,52,71,15,16,17
"100320207290240622",190,"6",171,11,9,51,58,15,12,15
"100320724862001805",220,"8",198,8,9,66,62,16,19,18
"100320722572540502",220,"0",198,11,10,76,62,10,14,15
"100320208200150105",220,"2",198,6,16,71,67,5,17,16
"100320136810000101",157,"0",141,8,6,45,54,8,12,8
"100320420593102103",220,"0",198,10,11,71,67,14,10,15
"100320309632503311",220,"7",198,12,10,68,64,11,19,14
"100320514940001607",220,"0",198,16,11,67,64,13,14,13
"100320310790140610",199,"13",179,7,11,49,65,16,15,16
"100320516710024702",220,"9",198,8,10,64,67,20,13,16
"100320308210012612",220,"5",198,9,10,67,69,15,13,15
"100320526630021401",220,"1",198,12,9,71,62,16,16,12
"100320205230230801",220,"4",198,9,10,77,56,21,12,13
"100320515880015904",78,"4",70,4,2,23,34,2,4,1
"100320722340100019",220,"2",198,12,10,66,65,21,15,9
"100320626803105902",220,"8",198,10,9,70,67,14,14,14
"100320911870007501",69,"0",62,2,2,21,26,3,4,4
"100320206380241801",147,"2",132,7,5,52,40,6,11,11
"100320309590905417",220,"3",198,13,7,73,69,17,5,14
"100320127943000408",134,"1",121,1,8,42,50,7,9,4
"100320518470045302",43,"5",39,2,3,14,14,1,4,1
"100320206770275303",161,"1",145,12,5,63,37,8,12,8
"100320441752557601",118,"0",106,7,5,32,32,11,5,14
"100320421550000205",200,"0",180,11,7,66,51,11,15,19
"100320724950580009",220,"3",198,12,11,67,71,12,12,13
"100320309590905345",179,"3",161,3,12,65,52,11,9,9
"100320420593100206",116,"1",104,4,5,35,38,4,11,7
"100320826100000101",127,"1",114,6,4,32,41,9,11,11
"100320308210021509",220,"1",198,10,9,57,73,11,19,19
"100320722341003118",24,"1",22,1,1,4,6,3,4,3
"100320515350010302",220,"7",198,8,8,65,78,13,15,11
"100320722341105911",220,"0",198,6,8,70,70,13,15,16
"100320207290300507",220,"3",198,7,10,74,65,9,10,23
"100320308210024210",220,"0",198,6,12,61,75,16,13,15
"100320619490001712",220,"13",198,14,8,63,62,14,14,23
"100320201020244209",237,"4",213,11,7,78,70,10,18,19
"100320207290240529",220,"3",198,9,10,63,80,16,6,14
"100320725061901106",220,"3",198,12,7,70,66,9,14,20
"100320722503204307",220,"5",198,10,6,78,54,15,21,14
"110341836192507901",220,"47",198,7,11,58,69,13,24,16
"100320309390902003",220,"1",198,10,6,68,73,10,16,15
"100320724672000013",220,"0",198,11,12,80,60,14,10,11
"100320310600132110",220,"2",198,15,5,68,67,18,12,13
"100320309510902904",220,"0",198,8,6,69,67,13,16,19
"100320113360000101",220,"3",198,8,10,69,67,14,21,9
"100320739830000101",184,"1",166,8,13,57,50,10,13,15
"100320201090241501",220,"1",198,9,9,69,69,14,13,15
"100320723111803005",220,"6",198,6,15,70,61,17,15,14
"100320310790140605",220,"6",198,10,13,70,72,13,12,8
"100320838780000101",73,"0",66,1,7,18,18,7,7,8
"100320207290280317",220,"1",198,10,10,64,68,13,20,13
"100320208200010110",220,"3",198,6,5,58,84,10,21,14
"100320309750101044",30,"3",27,1,0,12,8,4,1,1
"100320207290060411",220,"0",198,13,10,76,58,10,17,14
"100320722380000103",20,"0",18,1,1,4,9,2,0,1
"100320515390010701",220,"5",198,10,10,67,74,6,13,18
"100320722843204201",220,"6",198,12,11,71,64,11,14,15
"100320420590014327",220,"3",198,11,6,75,74,11,14,7
"100320207290240524",220,"3",198,7,9,75,76,10,8,13
"100320514940003508",220,"5",198,11,19,55,66,16,15,16
"100320208200030110",220,"4",198,10,5,61,78,13,13,18
"100320725101600401",220,"10",198,7,9,70,66,14,18,14
"100320516570023103",182,"5",164,5,6,57,65,13,10,8
"100320309520903203",220,"1",198,9,12,56,64,23,10,24
"100320207290080718",220,"2",198,5,15,60,67,15,18,18
"100320722340601513",220,"7",198,14,15,73,52,19,9,16
"100320722340700419",220,"0",198,15,7,63,73,15,13,12
"100320310620130201",220,"5",198,8,17,69,59,13,16,16
"100320203580292203",220,"1",198,13,7,65,65,15,18,15
"100320722340400915",220,"6",198,10,7,67,68,16,7,23
"100320723570400211",220,"5",198,13,14,66,67,14,12,12
"100320200930245608",220,"3",198,13,13,65,58,16,22,11
"100320207290160302",220,"4",198,8,8,69,63,14,24,12
"100320722341002004",220,"5",198,4,12,64,74,21,14,9
"100320309730100618",220,"10",198,15,10,75,61,15,11,11
"100320309770101214",220,"0",198,6,8,67,74,12,11,20
"100320722340300206",106,"1",95,6,4,30,32,8,8,7
"100320514943111402",220,"3",198,16,11,65,76,13,9,8
"100320208203005307",220,"4",198,16,12,61,69,10,14,16
"100320420593101302",220,"5",198,16,9,64,69,10,15,15
"100320730951402001",220,"0",198,13,17,66,62,14,13,13
"100320724782545501",220,"0",198,17,8,58,79,11,11,14
"100320207290220709",220,"6",198,14,13,62,75,13,12,9
"100320203800277908",220,"3",198,9,8,64,76,15,9,17
"100320722341002608",220,"6",198,11,10,63,72,14,12,16
"100320421280000201",128,"2",115,7,5,37,36,11,10,9
"100320420590011606",220,"2",198,8,10,60,74,16,14,16
"100320127940022815",220,"6",198,15,10,65,70,9,14,15
"100320208200220402",220,"5",198,13,11,71,71,9,12,11
"100320420590009103",220,"1",198,9,10,62,71,22,13,11
"100320309342505008",220,"6",198,18,10,65,56,17,12,20
"100320825400001219",220,"9",198,6,6,68,70,11,22,15
"100320207290250403",220,"6",198,6,10,63,79,13,14,13
"100320516713113902",220,"7",198,13,6,62,69,20,15,13
"100320826450000101",142,"0",128,3,6,43,39,9,15,13
"100320310540123210",220,"1",198,8,6,72,73,13,16,10
"100320308210013113",220,"3",198,11,8,75,64,13,11,16
"100320208200140305",220,"5",198,7,5,75,59,19,17,16
"100320722340200905",220,"3",198,12,6,77,60,16,17,10
"100320208200250205",220,"0",198,14,11,72,59,18,10,14
"100320722343203108",220,"10",198,9,13,61,79,18,7,11
"100320308910500801",238,"2",214,10,11,56,81,19,13,24
"100320203012573201",220,"7",198,9,9,55,65,21,23,16
"110621336142530107",220,"62",198,15,8,77,56,10,15,17
"100320207290050642",220,"5",198,11,11,62,67,13,14,20
"100320927730000805",220,"5",198,6,12,60,72,12,20,16
"110111041302517707",220,"9",198,8,13,59,75,15,15,13
"100320626800007910",220,"11",198,11,10,63,62,17,22,13
"100320208200250123",220,"3",198,8,16,60,73,14,9,18
"100320620340000220",220,"4",198,3,11,71,68,18,13,14
"100320309580906001",220,"3",198,8,12,64,67,19,15,13
"100320127940040321",220,"6",198,6,8,57,76,18,22,11
"100320620340000208",220,"3",198,10,7,62,70,17,12,20
"100320421390000501",220,"0",198,10,10,65,71,11,15,16
"100320739720000101",84,"1",76,3,4,26,20,11,3,9
"100320134300000103",226,"10",203,10,10,76,67,15,10,15
"100320207290060407",220,"4",198,13,6,66,66,12,19,16
"100320722863205203",220,"6",198,10,12,64,68,10,15,19
"100320136920000102",109,"10",98,7,5,32,29,14,5,6
"100320203600299314",220,"4",198,16,9,75,60,14,10,14
"100320722340501709",220,"2",198,19,10,74,63,8,14,10
"100320207290090501",220,"5",198,11,6,65,70,12,15,19
"100320722340101413",220,"7",198,9,13,63,68,10,21,14
"100320207290070207",220,"6",198,12,16,58,65,18,12,17
"100320308210018212",220,"6",198,7,9,63,71,18,15,15
"100320208200010108",220,"3",198,9,4,62,72,13,21,17
"100320514940000106",220,"3",198,13,9,61,69,12,18,16
"100320825263201406",220,"3",198,14,7,69,69,7,15,17
"100320201050243902",126,"6",113,9,3,44,39,9,5,4
"100320722340402004",220,"13",198,15,6,63,74,10,20,10
"100320740342536502",220,"0",198,9,8,78,57,15,19,12
"110118543722618101",220,"0",198,12,19,65,71,9,13,9
"100320133940000102",24,"3",22,3,1,8,8,1,1,0
"100320207922583509",220,"3",198,14,12,62,63,16,17,14
"100320722340801608",220,"4",198,7,10,66,72,15,12,16
"100320626803106002",220,"3",198,9,7,66,68,15,11,22
"100320619560000706",220,"5",198,10,9,76,63,10,16,14
"100320724512102333",220,"6",198,10,11,69,63,15,14,16
"100320722340500202",220,"9",198,11,7,59,68,12,23,18
"100320208200080110",220,"1",198,15,13,68,53,15,18,16
"100320516713113903",220,"5",198,5,7,65,75,13,18,15
"100320516710024609",220,"7",198,8,8,68,70,11,20,13
"100320208203004203",220,"9",198,9,7,69,68,13,14,18
"100320208200040125",220,"4",198,4,10,67,70,12,15,20
"100320722341000207",220,"5",198,6,11,66,78,10,16,11
"100320208202502812",220,"1",198,7,10,70,69,17,10,15
"100320207290240107",220,"3",198,6,13,70,64,19,10,16
"100320328040121118",220,"4",198,16,12,58,60,19,14,19
"100320628810001501",82,"7",74,5,3,25,22,6,7,6
"100320208200120712",220,"1",198,10,7,65,81,6,13,16
"100320308210011309",220,"8",198,13,5,66,63,13,17,21
"100320723340301414",80,"2",72,3,2,28,23,6,3,7
"100320722342547021",220,"5",198,14,9,68,62,20,11,14
"100320722340602020",220,"7",198,8,8,73,69,17,11,12
"100320722343203109",220,"6",198,6,14,56,68,15,12,27
"100320208200010128",220,"2",198,7,14,67,72,15,12,11
"100320825550000208",220,"7",198,7,8,80,68,7,15,13
"100320516710025501",220,"0",198,9,14,64,62,18,18,13
"100320201140237906",220,"6",198,6,8,64,73,18,9,20
"100320420590014606",220,"2",198,10,12,60,68,14,21,13
"100320421300000202",220,"4",198,10,12,73,74,8,11,10
"100320722340801121",220,"6",198,12,9,61,74,8,18,16
"100320722340900303",220,"4",198,12,11,64,62,17,11,21
"100320722541102436",220,"6",198,11,8,64,78,13,12,12
"100320310110110101",220,"9",198,10,10,67,64,11,16,20
"100320208200010133",220,"2",198,13,8,67,67,16,13,14
"100320420593103206",220,"3",198,10,11,70,59,15,18,15
"100320722340900715",220,"3",198,11,10,65,69,11,16,16
"100320207290040413",220,"6",198,10,6,56,79,23,6,18
"100320722340002635",205,"2",184,7,10,68,48,15,22,14
"100320722340700708",220,"2",198,16,14,68,59,19,7,15
"100320208202503807",220,"0",198,10,11,66,73,12,11,15
"100320309450902410",220,"4",198,11,6,75,56,17,21,12
"100320308210018004",220,"3",198,12,10,64,65,14,17,16
"100320517780057405",220,"4",198,9,9,76,66,10,12,16
"100320310780140603",220,"1",198,10,11,63,65,17,11,21
"100320208200110301",220,"3",198,11,12,63,70,16,17,9
"111824437872511202",220,"14",198,10,9,55,74,18,18,14
"100320208200130525",220,"4",198,6,11,77,69,11,13,11
"100320722340800825",220,"7",198,5,12,79,61,16,18,7
"100320421390000503",220,"0",198,8,10,79,64,10,16,11
"100320619620001301",220,"1",198,10,10,76,53,7,21,21
"100320208200200216",220,"1",198,10,8,67,65,17,21,10
"100320308210016401",220,"5",198,6,6,73,67,20,16,10
"100320127940021601",220,"3",198,11,12,62,79,13,11,10
"100320724602103205",220,"3",198,16,7,72,71,9,13,10
"100320722340401604",220,"1",198,13,7,65,69,20,12,12
"100320308210013504",220,"9",198,8,12,75,62,9,14,18
"100320206520230217",220,"3",198,13,10,74,57,20,17,7
"100320208200020222",220,"2",198,8,9,67,63,12,21,18
"100320309600904023",220,"3",198,10,3,67,80,11,14,13
"100320722340702308",220,"3",198,6,16,64,70,13,14,15
"100320626800008105",220,"6",198,11,4,62,71,15,16,19
"100320203000247202",152,"0",137,7,9,43,45,9,12,12
"100320825260002409",220,"3",198,16,9,70,64,12,14,13
"110111041422514705",220,"27",198,8,13,70,64,13,17,13
"100320127940020202",220,"5",198,11,10,64,71,13,17,12
"100320722340201514",220,"4",198,6,18,67,62,11,16,18
"100320208202502813",220,"0",198,9,11,63,69,20,13,13
"100320208200240228",220,"4",198,12,8,65,68,15,14,16
"100320207293003706",126,"4",113,5,3,41,40,8,7,9
"100320825260001112",220,"2",198,4,10,50,83,23,17,11
"100320207290020102",220,"3",198,10,9,64,70,12,14,19
"100320420593102003",220,"2",198,7,6,74,76,12,9,14
"100320205400225502",220,"2",198,5,14,61,73,14,15,16
"100320127940051619",220,"10",198,11,5,72,75,9,15,11
"100320722662500301",220,"2",198,8,17,52,69,18,22,12
"100320207290301510",220,"2",198,9,13,56,73,15,17,15
"100320207292504704",220,"5",198,10,9,74,72,14,11,8
"100320722652500402",220,"0",198,5,7,80,54,20,22,10
"100320208200130501",220,"3",198,23,13,61,66,6,19,10
"100320308490000102",172,"0",155,11,4,55,47,16,14,8
"100320724361500702",220,"4",198,12,5,65,71,21,14,10
"100320724303205302",220,"3",198,7,13,71,65,14,14,14
"100320207290303427",220,"3",198,11,7,79,58,16,17,10
"100320722342541809",220,"7",198,11,4,69,62,21,17,14
"100320722340000941",220,"3",198,9,11,69,66,15,14,14
"100320207290170307",220,"4",198,14,17,62,62,13,14,16
"100320722340101402",220,"5",198,7,7,72,65,13,13,21
"100320113053000702",220,"8",198,7,9,63,70,10,20,19
"100320421800000202",213,"6",192,18,9,57,64,16,16,12
"100320514943112201",220,"4",198,7,8,69,58,12,21,23
"110111036112505809",202,"62",182,11,9,66,58,12,13,13
"100320207290302901",109,"3",98,8,4,32,38,8,3,5
"100320528170049502",133,"16",120,10,7,31,40,15,9,8
"100320208200110214",220,"1",198,10,11,70,59,13,16,19
"100320309590905602",220,"0",198,13,6,60,72,16,19,12
"100320204160260804",96,"2",86,3,3,27,31,8,5,9
"110111136122506510",220,"33",198,8,10,72,63,8,20,17
"100320514940004209",220,"4",198,9,15,56,75,15,16,12
"100320722341002317",220,"2",198,10,10,77,55,16,14,16
"100320626802571210",220,"5",198,7,10,68,75,13,16,9
"100320733670000101",211,"3",190,7,10,53,74,13,18,15
"100320722670500402",220,"3",198,13,14,71,61,11,13,15
"100320208200240416",220,"0",198,10,17,68,58,18,13,14
"100320206220269102",220,"3",198,11,6,65,61,25,16,14
"100320825260001802",220,"3",198,11,7,67,65,18,13,17
"100320208200140344",220,"1",198,9,8,78,54,20,14,15
"100320203230297634",220,"5",198,9,10,61,76,12,18,12
"100320722340600811",220,"4",198,7,10,68,61,21,21,10
"100320515470011503",164,"8",148,12,7,46,49,14,7,13
"100320927730000303",220,"8",198,10,12,61,78,12,13,12
"100320724420100009",220,"4",198,9,13,80,57,8,17,14
"100320208200210530",220,"2",198,10,8,60,65,22,19,14
"100320308210014010",220,"7",198,11,15,73,67,8,11,13
"100320207290140202",220,"2",198,11,11,72,65,21,9,9
"100320739120000101",118,"1",106,3,6,33,36,7,10,11
"100320309600904005",220,"1",198,9,9,64,71,14,22,9
"100320204210261404",220,"6",198,10,10,74,61,11,17,15
"100320208200110308",220,"1",198,8,5,70,70,15,16,14
"100320724422105301",220,"0",198,15,5,75,58,14,12,19
"100320208200040230",220,"0",198,11,12,61,69,19,12,14
"100320310502589301",220,"0",198,8,9,77,68,18,3,15
"100320722340000809",220,"3",198,13,9,63,69,13,12,19
"100320626800009425",101,"8",91,4,9,32,32,7,4,3
"100320204270261807",220,"1",198,4,9,81,66,14,12,12
"100320517870038201",220,"1",198,13,9,61,63,13,16,23
"100320514942504214",220,"3",198,9,8,60,65,17,24,15
"100320127943001405",220,"14",198,9,7,65,68,15,20,14
"100320515663116004",220,"8",198,10,8,64,72,21,16,7
"100320515303114902",220,"3",198,6,14,70,77,10,7,14
"100320722541102519",220,"2",198,4,5,77,64,18,17,13
"100320722340900706",220,"2",198,11,14,68,60,19,13,13
"100320127940010816",220,"6",198,11,6,68,67,16,15,15
"100320722340701403",220,"1",198,11,12,66,67,14,12,16
"100320208200050125",220,"3",198,15,5,65,61,12,28,12
"100320208200200610",220,"4",198,10,5,74,66,21,11,11
"100320518130041201",23,"2",21,0,2,9,7,1,0,2
"100320722342565602",220,"0",198,7,11,66,77,15,16,6
"100320309890102404",220,"2",198,9,6,57,88,12,15,11
"100320308210013002",220,"7",198,5,10,73,69,14,9,18
"100320308210014209",220,"7",198,7,9,80,56,15,15,16
